일,캠페인 이름,광고 세트 이름,광고 이름,게재 상태,게재 수준,광고 세트 이름,기여 설정,결과 유형,결과,도달,노출,링크 클릭,지출 금액 (KRW),ThruPlay,결과당 비용,품질 순위,참여율 순위,전환율 순위,웹사이트 구매,웹사이트 문의,보고 시작,보고 종료
2026-05-22,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,A_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,1,469,622,7,7085,,7085,-,-,-,1,,2026-05-22,2026-05-22
2026-05-22,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,A_cambridge20_251016,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,220,272,1,3672,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-7_ieltsacdemy_cv_260522 (수도권),i_cv_beforevacation_finish_260522,active,ad,03-7_ieltsacdemy_cv_260522 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,4,6,,165,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_academystandard_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,2,2,2,,2,,1000,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_academystandard_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,2,2,2,,2,,1000,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_academystandard_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,182,182,189,1,194,,1065.93,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_academystandard_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,1180,1180,1273,2,1032,,874.58,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_ielts_highscore_strategy_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,7,7,,42,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-4_ieltsacdemy_trf_260512 (수도권),v_trf_danielT_completeness_260512,not_delivering,ad,02-4_ieltsacdemy_trf_260512 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,1,1,,4,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_ielts_highscore_strategy_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,11,17,,228,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,2734,3096,9,27969,33,,-,-,-,3,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_ielts_highscore_strategy_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,3,3,,39,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,1,36,37,1,174,,174,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-4_ieltsacdemy_trf_260512 (수도권),v_trf_danielT_completeness_260512,not_delivering,ad,02-4_ieltsacdemy_trf_260512 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,16,16,,100,1,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_ieltstiming_ocean_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,8,8,8,,5,,625,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_ieltstiming_ocean_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,7,7,7,,7,,1000,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_satisfaction93.4_260422,active,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,4,4,,11,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_satisfaction93.4_260422,active,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,9,603,696,9,4447,14,494.11,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_satisfaction93.4_260422,active,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,5,265,300,5,2989,7,597.8,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,[어학원] NEW_전환캠페인_구매,전환(구매)_연령+관심사(유학+IELTS)_01,학원_신규3_260323_이미지교체,not_delivering,ad,전환(구매)_연령+관심사(유학+IELTS)_01,"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 구매,,0,0,,0,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-4_ieltsacdemy_trf_260512 (수도권),v_trf_sophiaT_shortterm_260512,not_delivering,ad,02-4_ieltsacdemy_trf_260512 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,35,35,,298,2,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-4_ieltsacdemy_trf_260512 (수도권),v_trf_sophiaT_shortterm_260512,not_delivering,ad,02-4_ieltsacdemy_trf_260512 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,9,9,,40,1,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,2,2,,4,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-1_ieltsacdemy_trf_260326 (수도권),i-trf-freeleveltest-260326,active,ad,02-1_ieltsacdemy_trf_260326 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,1,146,160,1,681,,681,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_ielts1.8months_260422,active,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,10,10,11,,20,1,2000,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_targetscore_plan_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,2,2,3,,3,,1500,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_targetscore_plan_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,3,3,3,,3,,1000,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_targetscore_plan_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,150,150,152,,184,,1226.67,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_targetscore_plan_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,258,258,265,1,295,,1143.41,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-7_ieltsacdemy_cv_260522 (수도권),i_cv_targetscore_plan_260522,active,ad,03-7_ieltsacdemy_cv_260522 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,21,21,,379,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-7_ieltsacdemy_cv_260522 (수도권),i_cv_targetscore_plan_260522,active,ad,03-7_ieltsacdemy_cv_260522 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,38,40,1,404,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_ielts1.8months_260422,active,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,1,1,1,,1,,1000,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_ielts1.8months_260422,active,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,7,7,8,,12,,1714.29,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_ielts1.8months_260422,active,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,668,668,740,1,1019,5,1525.45,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_ielts1.8months_260422,active,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,950,950,1058,1,1388,1,1461.05,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-4_ieltsacdemy_trf_260512 (수도권),v_trf_danielT_completeness_260512,not_delivering,ad,02-4_ieltsacdemy_trf_260512 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,8,8,,28,1,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_june_ieltsstart_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,781,973,9,12712,,,-,-,-,1,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,2,4,,42,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-5_ieltsacademy_trf_260521 (수도권),i_trf_junestart_instructor_260521,inactive,ad,02-5_ieltsacademy_trf_260521 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,1,1,,8,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_ieltstiming_timer_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,38,38,40,,36,,947.37,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_june_textbook_event_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,5,6,,132,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_june_textbook_event_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,12,13,,109,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_junestart_benefits_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,5,5,,42,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_junestart_benefits_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,21,24,,283,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_junestart_benefits_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,82,90,,1235,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-5_ieltsacademy_trf_260521 (수도권),i_trf_ielts_highscore_strategy_260521,inactive,ad,02-5_ieltsacademy_trf_260521 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,7,7,,57,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-5_ieltsacademy_trf_260521 (수도권),i_trf_ielts_highscore_strategy_260521,inactive,ad,02-5_ieltsacademy_trf_260521 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,45,45,,189,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-6_ieltsacdemy_trf_260522 (수도권),i_trf_targetscore_plan_260522,active,ad,02-6_ieltsacdemy_trf_260522 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,2,2,,18,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-6_ieltsacdemy_trf_260522 (수도권),i_trf_targetscore_plan_260522,active,ad,02-6_ieltsacdemy_trf_260522 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,38,39,,205,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-5_ieltsacademy_trf_260521 (수도권),i_trf_junestart_instructor_260521,inactive,ad,02-5_ieltsacademy_trf_260521 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,1,74,75,1,373,,373,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_ieltstiming_timer_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,1,1,1,,1,,1000,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-6_ieltsacdemy_trf_260522 (수도권),i_trf_ieltstiming_timer_260522,active,ad,02-6_ieltsacdemy_trf_260522 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,5,5,,28,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-6_ieltsacdemy_trf_260522 (수도권),i_trf_ieltstiming_timer_260522,active,ad,02-6_ieltsacdemy_trf_260522 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,28,30,,63,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-5_ieltsacademy_trf_260521 (수도권),i_trf_june_ieltsstart_260521,inactive,ad,02-5_ieltsacademy_trf_260521 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,2,2,,20,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-5_ieltsacademy_trf_260521 (수도권),i_trf_june_ieltsstart_260521,inactive,ad,02-5_ieltsacademy_trf_260521 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,17,17,,52,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_professional_instructor_260423,inactive,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,1,1,,2,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,02_ieltsacdemy_trf (수도권),02-3_ieltsacdemy_trf_260422 (수도권),v_trf_professional_instructor_260423,inactive,ad,02-3_ieltsacdemy_trf_260422 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,7,7,,29,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-1_ieltsacdemy_cv_260326 (수도권),i-cv-freeclass-260326,not_delivering,ad,03-1_ieltsacdemy_cv_260326 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,31,33,,634,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-1_ieltsacdemy_cv_260326 (수도권),i-cv-freeclass-260326,not_delivering,ad,03-1_ieltsacdemy_cv_260326 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,60,64,1,1165,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_boostscorefast_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,108,108,113,,138,,1277.78,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,44,45,,246,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_ieltstiming_timer_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,24,24,24,,27,,1125,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-1_ieltsacdemy_cv_260326 (수도권),i-cv-freeclass-260326,not_delivering,ad,03-1_ieltsacdemy_cv_260326 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,1,1,,6,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-4_ieltsacdemy_aw_260522 (수도권),i_aw_ieltstiming_timer_260522,active,ad,01-4_ieltsacdemy_aw_260522 (수도권),클릭 후 7일 또는 조회 후 1일,도달,2,2,2,,1,,500,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,04_ieltsacademy_월별특강_trf (수도권),04-3_ieltsacademy_6월_trf_260417 (수도권),i_trf_june_freespecial_260417,active,ad,04-3_ieltsacademy_6월_trf_260417 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,,99,106,,344,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,8,8,1,71,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-3_ieltsacdemy_aw_260422 (수도권),v_aw_professional_instructor_260423,inactive,ad,01-3_ieltsacdemy_aw_260422 (수도권),클릭 후 7일 또는 조회 후 1일,도달,85,85,88,,104,1,1223.53,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,01_ieltsacdemy_aw (수도권),01-2_ieltsacdemy_aw_260402 (수도권),i_aw_boostscorefast_260402,not_delivering,ad,01-2_ieltsacdemy_aw_260402 (수도권),클릭 후 7일 또는 조회 후 1일,도달,245,245,256,1,245,,1000,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_ielts1.8months_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,529,634,8,8991,13,,-,-,-,1,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_june_ieltsstart_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,16,16,,143,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_june_ieltsstart_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,6,6,1,1265,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_june_ieltsstart_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,262,321,3,5978,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-5_ieltsacdemy_cv_260515 (수도권),v_cv_sophiaT_shortterm_260515,active,ad,03-5_ieltsacdemy_cv_260515 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,3,3,,50,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-5_ieltsacdemy_cv_260515 (수도권),v_cv_sophiaT_shortterm_260515,active,ad,03-5_ieltsacdemy_cv_260515 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,6,6,,55,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-6_ieltsacademy_cv_260521 (수도권),i_cv_june_ieltsstart_260521,inactive,ad,03-6_ieltsacademy_cv_260521 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,2,2,,8,,,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,04_ieltsacademy_월별특강_trf (수도권),04-3_ieltsacademy_6월_trf_260417 (수도권),i_trf_june_freespecial_260417,active,ad,04-3_ieltsacademy_6월_trf_260417 (수도권),클릭 후 7일 또는 조회 후 1일,랜딩 페이지 조회,11,903,1064,9,5261,,478.27,-,-,-,,,2026-05-22,2026-05-22
2026-05-22,03_ieltsacdemy_cv (수도권),03-4_ieltsacdemy_cv_260422 (수도권),v_cv_satisfaction93.4_260422,active,ad,03-4_ieltsacdemy_cv_260422 (수도권),"클릭 후 7일, 조회 후 1일 또는 참여한 조회 후 1일",웹사이트 문의,,4,4,,28,,,-,-,-,,,2026-05-22,2026-05-22
