일	기기	캠페인 유형	캠페인	광고그룹	광고 라벨	노출수	클릭수	통화 코드	비용	전환	TrueView 조회수
2026-06-01	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	"1,300"	40	KRW	5105	0.00	0
2026-06-01	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	81	4	KRW	119	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	4	0	KRW	2	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	"2,376"	111	KRW	6480	2.00	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	35	0	KRW	70	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	9	0	KRW	8	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	201	8	KRW	956	0.00	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	7	0	KRW	6	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	5	0	KRW	18	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	750	133	KRW	21312	32.58	257
2026-06-01	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	2	0	KRW	1	0.00	1
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	2	0	KRW	0	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	"1,035"	122	KRW	8915	12.90	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	9	1	KRW	94	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	3	0	KRW	0	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	"1,243"	217	KRW	15638	15.14	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	18	5	KRW	192	0.57	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	7	0	KRW	8	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	732	87	KRW	11394	8.02	298
2026-06-01	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	9	0	KRW	53	0.00	2
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260521	3	0	KRW	0	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260521	25	5	KRW	203	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_textbook_event_260521	18	1	KRW	161	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260521	13	2	KRW	86	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_benefits_260521	97	8	KRW	994	1.97	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_benefits_260521	2	0	KRW	14	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	7	0	KRW	0	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	34	3	KRW	273	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	2	0	KRW	14	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	220	15	KRW	1581	2.00	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	5	0	KRW	8	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	2	0	KRW	0	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	26	2	KRW	203	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	1	0	KRW	0	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	81	8	KRW	567	0.00	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	3	0	KRW	4	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	2	0	KRW	0	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	44	3	KRW	397	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	32	2	KRW	428	0.00	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	1	0	KRW	1	0.00	0
2026-06-01	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsfirst_book_260522	1	0	KRW	0	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsfirst_book_260522	37	6	KRW	406	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_book_260522	26	4	KRW	248	0.00	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_book_260522	1	0	KRW	1	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_instructor_260521	163	10	KRW	1402	0.00	0
2026-06-01	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_junestart_instructor_260521	4	3	KRW	128	0.43	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-04_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltstiming_260526	447	35	KRW	2502	1.98	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-04_IELTS ACADEMY_IMG (수도권)	i_dm_june_freetextbook_260526	258	15	KRW	1177	0.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-04_IELTS ACADEMY_IMG (수도권)	i_dm_june_beforefree_260526	446	23	KRW	2307	3.00	0
2026-06-01	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-04_IELTS ACADEMY_IMG (수도권)	i_dm_june_calendar_260526	316	26	KRW	1907	1.95	0
2026-06-02	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	26	0	KRW	4	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	"3,377"	81	KRW	7330	1.97	0
2026-06-02	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	90	3	KRW	121	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	3	0	KRW	1	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	"1,463"	48	KRW	2753	0.00	0
2026-06-02	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	132	7	KRW	429	0.76	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	1	0	KRW	0	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	"1,697"	88	KRW	5588	2.97	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	35	0	KRW	96	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	4	0	KRW	3	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	134	11	KRW	1751	0.00	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	2	0	KRW	1	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	3	0	KRW	14	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	885	116	KRW	20898	20.00	273
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	2	0	KRW	0	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	"1,294"	240	KRW	17297	9.85	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	9	1	KRW	36	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	5	0	KRW	0	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	732	143	KRW	8276	12.93	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	13	6	KRW	205	1.11	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	14	0	KRW	13	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	676	81	KRW	9934	8.00	259
2026-06-02	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	12	1	KRW	147	0.00	1
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	1	0	KRW	0	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	39	3	KRW	401	0.00	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	1	0	KRW	8	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	137	16	KRW	1044	0.00	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	3	0	KRW	89	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	3	0	KRW	0	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	23	4	KRW	302	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	64	6	KRW	561	1.00	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	2	0	KRW	2	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	39	6	KRW	300	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	2	0	KRW	0	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	40	4	KRW	384	0.00	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_track_260522	1	0	KRW	0	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsfirst_book_260522	1	0	KRW	0	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsfirst_book_260522	39	5	KRW	328	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_book_260522	37	5	KRW	325	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260602	11	0	KRW	0	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260602	82	1	KRW	397	0.00	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_june_ieltsstart_260602	5	1	KRW	5	0.00	0
2026-06-02	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260602	15	0	KRW	1	0.00	0
2026-06-02	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260602	87	7	KRW	675	0.00	0
2026-06-02	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-03_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_highscore_strategy_260602	1	0	KRW	0	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	31	0	KRW	18	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	"5,689"	103	KRW	5786	3.00	0
2026-06-03	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	215	5	KRW	264	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	10	0	KRW	26	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	"5,060"	97	KRW	4268	0.00	0
2026-06-03	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	291	3	KRW	241	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	3	0	KRW	3	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	"1,596"	79	KRW	5438	1.00	0
2026-06-03	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_review_260422	40	1	KRW	71	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	3	0	KRW	1	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	300	20	KRW	1517	0.00	0
2026-06-03	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-3_IELTS ACADEMY_6월특강_IMG (수도권)	i_dm_june_freespecial_260422	20	0	KRW	18	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	"1,012"	119	KRW	20591	13.00	281
2026-06-03	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	1	0	KRW	1	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	"1,479"	201	KRW	15109	16.31	0
2026-06-03	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	28	2	KRW	125	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	1	0	KRW	0	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	874	118	KRW	10266	3.99	0
2026-06-03	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	8	0	KRW	107	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	5	0	KRW	3	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	"1,097"	104	KRW	10052	21.00	533
2026-06-03	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	10	1	KRW	39	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	5	0	KRW	0	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_targetscore_plan_260522	35	6	KRW	291	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	1	0	KRW	0	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	225	42	KRW	1852	0.00	0
2026-06-03	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_timer_260522	8	1	KRW	19	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	5	0	KRW	1	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	21	1	KRW	121	0.00	0
2026-06-03	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ieltstiming_ocean_260522	4	0	KRW	2	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_beforevacation_finish_260522	199	27	KRW	1438	0.00	0
2026-06-03	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	1	0	KRW	0	0.00	0
2026-06-03	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	47	4	KRW	537	0.00	0
2026-06-03	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-04_IELTS ACADEMY_IMG (수도권)	i_dm_ielts_instructor_260522	1	0	KRW	28	0.00	0
